Seed:  1949859850546561882
Testing 1 Robots
Solution time: 0.0220186710357666s

Testing 2 Robots
Solution time: 0.06351757049560547s

Testing 3 Robots
Solution time: 0.07051372528076172s

Testing 4 Robots
Solution time: 0.08100414276123047s

Testing 5 Robots
Solution time: 0.09349727630615234s

Testing 6 Robots
Solution time: 0.10549688339233398s

Testing 7 Robots
Solution time: 0.1244971752166748s

Testing 8 Robots
Solution time: 0.1389920711517334s

Testing 9 Robots
Solution time: 0.15951752662658691s

Testing 10 Robots
Solution time: 0.16149163246154785s

Testing 11 Robots
Solution time: 0.1870121955871582s

Testing 12 Robots
Solution time: 0.20901060104370117s

Testing 13 Robots
Solution time: 0.21398425102233887s

Testing 14 Robots
Solution time: 0.2075200080871582s

Testing 15 Robots
Solution time: 0.23901939392089844s

Testing 16 Robots
Solution time: 0.23799848556518555s

Testing 17 Robots
Solution time: 0.2505168914794922s

Testing 18 Robots
Solution time: 0.25402164459228516s

Testing 19 Robots
Solution time: 0.29148149490356445s

Testing 20 Robots
Solution time: 0.2880246639251709s

Testing 21 Robots
Solution time: 0.31052064895629883s

Testing 22 Robots
Solution time: 0.4479992389678955s

Testing 23 Robots
Solution time: 0.437502384185791s

Testing 24 Robots
Solution time: 0.4400181770324707s

Testing 25 Robots
Solution time: 0.4685220718383789s

Testing 26 Robots
Solution time: 0.49552488327026367s

Testing 27 Robots
Solution time: 0.5125179290771484s

Testing 28 Robots
Solution time: 0.3460104465484619s

Testing 29 Robots
Solution time: 0.3695189952850342s

Testing 30 Robots
Solution time: 0.38950181007385254s

Testing 31 Robots
Solution time: 0.40152645111083984s

Testing 32 Robots
Solution time: 0.4490208625793457s

Testing 33 Robots
Solution time: 0.447021484375s

Testing 34 Robots
Solution time: 0.45599794387817383s

Testing 35 Robots
Solution time: 0.49402499198913574s

Testing 36 Robots
Solution time: 0.5104994773864746s

Testing 37 Robots
Solution time: 0.5685169696807861s

Testing 38 Robots
Solution time: 0.5305180549621582s

Testing 39 Robots
Solution time: 0.5410284996032715s

Testing 40 Robots
Solution time: 0.5670192241668701s

Testing 41 Robots
Solution time: 0.5645203590393066s

Testing 42 Robots
Solution time: 0.6105175018310547s

Testing 43 Robots
Solution time: 0.5820176601409912s

Testing 44 Robots
Solution time: 0.6265172958374023s

Testing 45 Robots
Solution time: 0.652040958404541s

Testing 46 Robots
Solution time: 0.6920199394226074s

Testing 47 Robots
Solution time: 0.6920180320739746s

Testing 48 Robots
Solution time: 0.7360241413116455s

Testing 49 Robots
Solution time: 0.7530171871185303s

Testing 50 Robots
Solution time: 0.760521650314331s

Testing 51 Robots
Solution time: 0.780998706817627s

Testing 52 Robots
Solution time: 0.825995922088623s

Testing 53 Robots
Solution time: 0.7835028171539307s

Testing 54 Robots
Solution time: 0.9059832096099854s

Testing 55 Robots
Solution time: 0.8690259456634521s

Testing 56 Robots
Solution time: 0.8375241756439209s

Testing 57 Robots
Solution time: 0.8610169887542725s

Testing 58 Robots
Solution time: 0.9730331897735596s

Testing 59 Robots
Solution time: 0.9245216846466064s

Testing 60 Robots
Solution time: 1.0340278148651123s

Testing 61 Robots
Solution time: 1.0095157623291016s

Testing 62 Robots
Solution time: 1.6255152225494385s

Testing 63 Robots
Solution time: 1.8065011501312256s

Testing 64 Robots
Solution time: 1.7449984550476074s

Testing 65 Robots
Solution time: 1.8905251026153564s

Testing 66 Robots
Solution time: 1.841515064239502s

Testing 67 Robots
Solution time: 1.889517068862915s

Testing 68 Robots
Solution time: 1.8070170879364014s

Testing 69 Robots
Solution time: 1.9430232048034668s

Testing 70 Robots
Solution time: 1.8494970798492432s

Testing 71 Robots
Solution time: 2.049001932144165s

Testing 72 Robots
Solution time: 2.0390191078186035s

Testing 73 Robots
Solution time: 2.07253098487854s

Testing 74 Robots
Solution time: 2.1465182304382324s

Testing 75 Robots
Solution time: 2.250528573989868s

Testing 76 Robots
Solution time: 2.164534330368042s

Testing 77 Robots
Solution time: 2.298515558242798s

Testing 78 Robots
Solution time: 2.2510223388671875s

Testing 79 Robots
Solution time: 2.2530195713043213s

Testing 80 Robots
Solution time: 2.658987045288086s

Testing 81 Robots
Solution time: 2.476020336151123s

Testing 82 Robots
Solution time: 2.458378791809082s

Testing 83 Robots
Solution time: 2.581997871398926s

Testing 84 Robots
Solution time: 2.576017141342163s

Testing 85 Robots
Solution time: 2.520998477935791s

Testing 86 Robots
Solution time: 2.576996088027954s

Testing 87 Robots
Solution time: 2.8114967346191406s

Testing 88 Robots
Solution time: 2.7405173778533936s

Testing 89 Robots
Solution time: 2.9675209522247314s

Testing 90 Robots
Solution time: 2.739013910293579s

Testing 91 Robots
Solution time: 2.8630199432373047s

Testing 92 Robots
Solution time: 2.9894866943359375s

Testing 93 Robots
Solution time: 2.9815261363983154s

Testing 94 Robots
Solution time: 3.239516258239746s

Testing 95 Robots
Solution time: 2.9575014114379883s

Testing 96 Robots
Solution time: 3.451523542404175s

Testing 97 Robots
Solution time: 3.378526449203491s

Testing 98 Robots
Solution time: 3.231015682220459s

Testing 99 Robots
Solution time: 3.1550471782684326s

Testing 100 Robots
Solution time: 3.3505032062530518s

Testing 101 Robots
Solution time: 3.1449978351593018s

Testing 102 Robots
Solution time: 3.694518804550171s

Testing 103 Robots
Solution time: 3.6365325450897217s

Testing 104 Robots
Solution time: 3.353022813796997s

Testing 105 Robots
Solution time: 3.574517011642456s

Testing 106 Robots
Solution time: 3.8144776821136475s

Testing 107 Robots
Solution time: 3.931015968322754s

Testing 108 Robots
Solution time: 4.465994596481323s

Testing 109 Robots
Solution time: 3.975015640258789s

Testing 110 Robots
Solution time: 4.431018590927124s

Testing 111 Robots
Solution time: 4.145021677017212s

Testing 112 Robots
Solution time: 4.114002227783203s

Testing 113 Robots
Solution time: 4.5990259647369385s

Testing 114 Robots
Solution time: 3.701972007751465s

Testing 115 Robots
Solution time: 4.046016693115234s

Testing 116 Robots
Solution time: 4.409025192260742s

Testing 117 Robots
Solution time: 4.364026069641113s

Testing 118 Robots
Solution time: 4.245973825454712s

Testing 119 Robots
Solution time: 4.382476568222046s

Testing 120 Robots
Solution time: 5.541504621505737s

Testing 121 Robots
Solution time: 6.047023296356201s

Testing 122 Robots
Solution time: 5.27852463722229s

Testing 123 Robots
Solution time: 4.836979150772095s

Testing 124 Robots
Solution time: 5.770018815994263s

Testing 125 Robots
Solution time: 5.633473634719849s

Testing 126 Robots
Solution time: 5.686505079269409s

Testing 127 Robots
Solution time: 5.487017393112183s

Testing 128 Robots
Solution time: 5.26501727104187s

Testing 129 Robots
Solution time: 5.550014972686768s

Testing 130 Robots
Solution time: 5.205023288726807s

Testing 131 Robots
Solution time: 5.496499300003052s

Testing 132 Robots
Solution time: 6.133514404296875s

Testing 133 Robots
Solution time: 5.2874979972839355s

Testing 134 Robots
Solution time: 5.541522741317749s

Testing 135 Robots
Solution time: 5.855525255203247s

Testing 136 Robots
Solution time: 5.859522819519043s

Testing 137 Robots
Solution time: 6.051474571228027s

Testing 138 Robots
Solution time: 6.472520112991333s

Testing 139 Robots
Solution time: 6.133002281188965s

Testing 140 Robots
Solution time: 5.485990285873413s

Testing 141 Robots
Solution time: 6.524481296539307s

Testing 142 Robots
Solution time: 6.440500259399414s

Testing 143 Robots
Solution time: 6.528000593185425s

Testing 144 Robots
Solution time: 7.379961013793945s

Testing 145 Robots
Solution time: 6.745493650436401s

Testing 146 Robots
Solution time: 7.136006593704224s

Testing 147 Robots
Solution time: 7.422000169754028s

Testing 148 Robots
Solution time: 6.997004747390747s

Testing 149 Robots
Solution time: 7.430500745773315s

Testing 150 Robots
Solution time: 7.74847936630249s

Testing 151 Robots
Solution time: 6.9599995613098145s

Testing 152 Robots
Solution time: 7.30647873878479s

Testing 153 Robots
Solution time: 8.022464513778687s

Testing 154 Robots
Solution time: 7.392025470733643s

Testing 155 Robots
Solution time: 7.785516262054443s

Testing 156 Robots
Solution time: 7.364497423171997s

Testing 157 Robots
Solution time: 7.797516822814941s

Testing 158 Robots
Solution time: 7.9270195960998535s

Testing 159 Robots
Solution time: 7.9619975090026855s

Testing 160 Robots
Solution time: 8.213978290557861s

Testing 161 Robots
Solution time: 7.651521921157837s

Testing 162 Robots
Solution time: 8.069481372833252s

Testing 163 Robots
Solution time: 8.463497400283813s

Testing 164 Robots
Solution time: 8.506505012512207s

Testing 165 Robots
Solution time: 8.870014190673828s

Testing 166 Robots
Solution time: 8.684995651245117s

Testing 167 Robots
Solution time: 9.361020565032959s

Testing 168 Robots
Solution time: 8.962494850158691s

Testing 169 Robots
Solution time: 9.031514883041382s

Testing 170 Robots
Solution time: 8.385496377944946s

Testing 171 Robots
Solution time: 9.394505023956299s

Testing 172 Robots
Solution time: 8.956490993499756s

Testing 173 Robots
Solution time: 9.225019454956055s

Testing 174 Robots
Solution time: 9.285521984100342s

Testing 175 Robots
Timeout
