Seed:  8894036408702610927
Testing 1 Robots
Solution time: 0.06855440139770508s

Testing 2 Robots
Solution time: 0.06700968742370605s

Testing 3 Robots
Solution time: 0.12482738494873047s

Testing 4 Robots
Solution time: 0.17331171035766602s

Testing 5 Robots
Solution time: 0.1569535732269287s

Testing 6 Robots
Solution time: 0.4011678695678711s

Testing 7 Robots
Solution time: 0.3321528434753418s

Testing 8 Robots
Solution time: 0.2956814765930176s

Testing 9 Robots
Solution time: 0.5052647590637207s

Testing 10 Robots
Solution time: 0.4374973773956299s

Testing 11 Robots
Solution time: 0.4937891960144043s

Testing 12 Robots
Solution time: 0.8379058837890625s

Testing 13 Robots
Solution time: 1.2322373390197754s

Testing 14 Robots
Solution time: 0.967266321182251s

Testing 15 Robots
Solution time: 0.8976202011108398s

Testing 16 Robots
Solution time: 1.18837571144104s

Testing 17 Robots
Solution time: 1.0114295482635498s

Testing 18 Robots
Solution time: 1.1969294548034668s

Testing 19 Robots
Solution time: 1.3804395198822021s

Testing 20 Robots
Solution time: 2.987827777862549s

Testing 21 Robots
Solution time: 1.3414702415466309s

Testing 22 Robots
Solution time: 1.660900354385376s

Testing 23 Robots
Solution time: 1.2632849216461182s

Testing 24 Robots
Solution time: 1.423330307006836s

Testing 25 Robots
Solution time: 1.4980854988098145s

Testing 26 Robots
Solution time: 1.906583309173584s

Testing 27 Robots
Solution time: 1.5884730815887451s

Testing 28 Robots
Solution time: 1.6917033195495605s

Testing 29 Robots
Solution time: 1.8086795806884766s

Testing 30 Robots
Solution time: 4.152040243148804s

Testing 31 Robots
Solution time: 2.032689332962036s

Testing 32 Robots
Solution time: 2.0158815383911133s

Testing 33 Robots
Solution time: 2.1223208904266357s

Testing 34 Robots
Solution time: 2.2690582275390625s

Testing 35 Robots
Solution time: 2.3720901012420654s

Testing 36 Robots
Solution time: 2.2913432121276855s

Testing 37 Robots
Solution time: 2.328321933746338s

Testing 38 Robots
Solution time: 2.501333475112915s

Testing 39 Robots
Solution time: 2.5096664428710938s

Testing 40 Robots
Solution time: 2.5404272079467773s

Testing 41 Robots
Solution time: 2.619419813156128s

Testing 42 Robots
Solution time: 2.8528013229370117s

Testing 43 Robots
Solution time: 2.5750973224639893s

Testing 44 Robots
Solution time: 2.9496090412139893s

Testing 45 Robots
Solution time: 2.995689630508423s

Testing 46 Robots
Solution time: 2.985011100769043s

Testing 47 Robots
Solution time: 3.093766212463379s

Testing 48 Robots
Solution time: 3.048123598098755s

Testing 49 Robots
Solution time: 3.432494878768921s

Testing 50 Robots
Solution time: 3.598022699356079s

Testing 51 Robots
Solution time: 3.5567550659179688s

Testing 52 Robots
Solution time: 4.006829500198364s

Testing 53 Robots
Solution time: 3.679793357849121s

Testing 54 Robots
Solution time: 3.826808214187622s

Testing 55 Robots
Solution time: 4.205128908157349s

Testing 56 Robots
Solution time: 4.041823148727417s

Testing 57 Robots
Solution time: 4.4522624015808105s

Testing 58 Robots
Solution time: 4.776528358459473s

Testing 59 Robots
Solution time: 4.008769273757935s

Testing 60 Robots
Solution time: 4.172770023345947s

Testing 61 Robots
Solution time: 4.7789928913116455s

Testing 62 Robots
Solution time: 4.623673439025879s

Testing 63 Robots
Solution time: 5.050225734710693s

Testing 64 Robots
Solution time: 4.833445072174072s

Testing 65 Robots
Solution time: 5.111436367034912s

Testing 66 Robots
Solution time: 5.262185096740723s

Testing 67 Robots
Solution time: 6.009193658828735s

Testing 68 Robots
Solution time: 5.444567441940308s

Testing 69 Robots
Solution time: 6.608367919921875s

Testing 70 Robots
Solution time: 5.20148229598999s

Testing 71 Robots
Solution time: 5.549584150314331s

Testing 72 Robots
Solution time: 5.847858905792236s

Testing 73 Robots
Solution time: 6.679515600204468s

Testing 74 Robots
Solution time: 6.961822509765625s

Testing 75 Robots
Solution time: 7.039167642593384s

Testing 76 Robots
Solution time: 6.761878728866577s

Testing 77 Robots
Solution time: 7.243526458740234s

Testing 78 Robots
Solution time: 7.477675914764404s

Testing 79 Robots
Solution time: 8.256963968276978s

Testing 80 Robots
Solution time: 7.746384620666504s

Testing 81 Robots
Solution time: 7.115953683853149s

Testing 82 Robots
Solution time: 7.9601891040802s

Testing 83 Robots
Solution time: 8.726805686950684s

Testing 84 Robots
Solution time: 7.374300718307495s

Testing 85 Robots
Solution time: 6.950593709945679s

Testing 86 Robots
Solution time: 8.361068964004517s

Testing 87 Robots
Solution time: 8.57522463798523s

Testing 88 Robots
Solution time: 8.465532064437866s

Testing 89 Robots
Solution time: 7.960845232009888s

Testing 90 Robots
Solution time: 9.509307861328125s

Testing 91 Robots
Solution time: 7.977343797683716s

Testing 92 Robots
Solution time: 9.978365898132324s

Testing 93 Robots
Solution time: 10.353260278701782s

Testing 94 Robots
Solution time: 9.686840295791626s

Testing 95 Robots
Solution time: 9.222893238067627s

Testing 96 Robots
Solution time: 9.878926277160645s

Testing 97 Robots
Solution time: 10.818249702453613s

Testing 98 Robots
Solution time: 10.092609167098999s

Testing 99 Robots
Solution time: 10.38021183013916s

