Seed:  3968854575261757086
Testing 1 Robots
Solution time: 0.06385016441345215s

Testing 2 Robots
Solution time: 0.1127011775970459s

Testing 3 Robots
Solution time: 3.7737996578216553s

Testing 4 Robots
Solution time: 6.801734447479248s

Testing 5 Robots
Solution time: 8.451393365859985s

Testing 6 Robots
Solution time: 9.986889123916626s

Testing 7 Robots
Solution time: 12.255752325057983s

Testing 8 Robots
Solution time: 14.384725093841553s

Testing 9 Robots
Solution time: 76.57778334617615s

Testing 10 Robots
Solution time: 86.15355229377747s

Testing 11 Robots
Solution time: 94.21940231323242s

Testing 12 Robots
Solution time: 101.66813516616821s

Testing 13 Robots
Solution time: 106.62843489646912s

Testing 14 Robots
Timeout
